timestamp,usage
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0047169811320754715
51,0.0047169811320754715
52,0.0047169811320754715
53,0.0047169811320754715
54,0.0047169811320754715
55,0.0047169811320754715
56,0.0047169811320754715
57,0.0047169811320754715
58,0.0047169811320754715
59,0.0047169811320754715
60,0.0047169811320754715
61,0.0047169811320754715
62,0.0047169811320754715
63,0.0047169811320754715
64,0.0047169811320754715
65,0.0047169811320754715
66,0.0047169811320754715
67,0.0047169811320754715
68,0.009433962264150943
69,0.014150943396226415
70,0.014150943396226415
71,0.014150943396226415
72,0.009433962264150943
73,0.009433962264150943
74,0.018867924528301886
75,0.018867924528301886
76,0.018867924528301886
77,0.02358490566037736
78,0.02358490566037736
79,0.02358490566037736
80,0.02358490566037736
81,0.02358490566037736
82,0.02358490566037736
83,0.02830188679245283
84,0.02830188679245283
85,0.0330188679245283
86,0.0330188679245283
87,0.0330188679245283
88,0.0330188679245283
89,0.0330188679245283
90,0.0330188679245283
91,0.0330188679245283
92,0.03773584905660377
93,0.06132075471698113
94,0.05188679245283019
95,0.05188679245283019
96,0.06132075471698113
97,0.07547169811320754
98,0.07547169811320754
99,0.08490566037735849
100,0.08490566037735849
101,0.08490566037735849
102,0.08490566037735849
103,0.10377358490566038
104,0.09905660377358491
105,0.11320754716981132
106,0.11320754716981132
107,0.10849056603773585
108,0.14150943396226415
109,0.14622641509433962
110,0.16037735849056603
111,0.16037735849056603
112,0.18396226415094338
113,0.19339622641509435
114,0.19339622641509435
115,0.19811320754716982
116,0.2169811320754717
117,0.24528301886792453
118,0.25471698113207547
119,0.2641509433962264
120,0.2830188679245283
121,0.2783018867924528
122,0.28773584905660377
123,0.3160377358490566
124,0.330188679245283
125,0.330188679245283
126,0.3490566037735849
127,0.33490566037735847
128,0.37264150943396224
129,0.36792452830188677
130,0.36792452830188677
131,0.38207547169811323
132,0.38207547169811323
133,0.4009433962264151
134,0.4339622641509434
135,0.419811320754717
136,0.42452830188679247
137,0.4386792452830189
138,0.42452830188679247
139,0.4481132075471698
140,0.4669811320754717
141,0.45754716981132076
142,0.45754716981132076
143,0.4716981132075472
144,0.45754716981132076
145,0.4669811320754717
146,0.49056603773584906
147,0.5
148,0.4858490566037736
149,0.5094339622641509
150,0.5047169811320755
151,0.5235849056603774
152,0.5141509433962265
153,0.5613207547169812
154,0.5518867924528302
155,0.5518867924528302
156,0.5424528301886793
157,0.5754716981132075
158,0.5707547169811321
159,0.589622641509434
160,0.5943396226415094
161,0.6367924528301887
162,0.6320754716981132
163,0.6745283018867925
164,0.7075471698113207
165,0.7216981132075472
166,0.7028301886792453
167,0.7405660377358491
168,0.7216981132075472
169,0.7264150943396226
170,0.7641509433962265
171,0.7735849056603774
172,0.7641509433962265
173,0.7783018867924528
174,0.7641509433962265
175,0.7830188679245284
176,0.7547169811320755
177,0.7783018867924528
178,0.7877358490566038
179,0.7830188679245284
180,0.7877358490566038
181,0.8113207547169812
182,0.8018867924528302
183,0.8301886792452831
184,0.8113207547169812
185,0.8160377358490566
186,0.8443396226415094
187,0.8490566037735849
188,0.8584905660377359
189,0.8301886792452831
190,0.8301886792452831
191,0.8349056603773585
192,0.8207547169811321
193,0.8066037735849056
194,0.8490566037735849
195,0.8349056603773585
196,0.8584905660377359
197,0.8349056603773585
198,0.8537735849056604
199,0.8207547169811321
200,0.839622641509434
201,0.8443396226415094
202,0.839622641509434
203,0.8679245283018868
204,0.8679245283018868
205,0.8679245283018868
206,0.8867924528301887
207,0.8773584905660378
208,0.910377358490566
209,0.910377358490566
210,0.8915094339622641
211,0.910377358490566
212,0.8820754716981132
213,0.8773584905660378
214,0.8679245283018868
215,0.8537735849056604
216,0.8915094339622641
217,0.8867924528301887
218,0.9056603773584906
219,0.8962264150943396
220,0.8915094339622641
221,0.910377358490566
222,0.9198113207547169
223,0.9292452830188679
224,0.9481132075471698
225,0.9339622641509434
226,0.9245283018867925
227,0.9575471698113207
228,0.9528301886792453
229,0.9481132075471698
230,0.9292452830188679
231,0.9292452830188679
232,0.9433962264150944
233,0.9292452830188679
234,0.9433962264150944
235,0.9528301886792453
236,0.9386792452830188
237,0.9622641509433962
238,0.9575471698113207
239,0.9575471698113207
240,0.9481132075471698
241,0.9528301886792453
242,0.9811320754716981
243,0.9811320754716981
244,0.9528301886792453
245,0.9292452830188679
246,0.9339622641509434
247,0.9339622641509434
248,0.9433962264150944
249,0.9622641509433962
250,0.9528301886792453
251,0.9622641509433962
252,0.9764150943396226
253,0.9669811320754716
254,0.9622641509433962
255,0.9481132075471698
256,0.9433962264150944
257,0.9528301886792453
258,0.9528301886792453
259,0.9481132075471698
260,0.9292452830188679
261,0.9245283018867925
262,0.9056603773584906
263,0.9198113207547169
264,0.9339622641509434
265,0.9386792452830188
266,0.9198113207547169
267,0.9056603773584906
268,0.9198113207547169
269,0.9481132075471698
270,0.9575471698113207
271,0.9292452830188679
272,0.9198113207547169
273,0.9292452830188679
274,0.9433962264150944
275,0.9292452830188679
276,0.9339622641509434
277,0.9433962264150944
278,0.9575471698113207
279,0.9716981132075472
280,0.9716981132075472
281,0.9622641509433962
282,0.9716981132075472
283,0.9669811320754716
284,0.9622641509433962
285,0.9622641509433962
286,0.9764150943396226
287,0.9764150943396226
288,0.9528301886792453
289,0.9575471698113207
290,0.9575471698113207
291,0.9528301886792453
292,0.9481132075471698
293,0.9811320754716981
294,0.9764150943396226
295,0.9716981132075472
296,0.9811320754716981
297,0.9811320754716981
298,0.9858490566037735
299,0.9764150943396226
300,0.9858490566037735
301,0.9764150943396226
302,0.9716981132075472
303,0.9669811320754716
304,0.9764150943396226
305,0.9811320754716981
306,0.9764150943396226
307,0.9622641509433962
308,0.9669811320754716
309,0.9669811320754716
310,0.9433962264150944
311,0.9622641509433962
312,0.9528301886792453
313,0.9669811320754716
314,0.9622641509433962
315,0.9528301886792453
316,0.9622641509433962
317,0.9528301886792453
318,0.9433962264150944
319,0.9339622641509434
320,0.9433962264150944
321,0.9481132075471698
322,0.9528301886792453
323,0.9528301886792453
324,0.9764150943396226
325,0.9811320754716981
326,0.9669811320754716
327,0.9669811320754716
328,0.9811320754716981
329,0.9764150943396226
330,0.9622641509433962
331,0.9575471698113207
332,0.9575471698113207
333,0.9575471698113207
