car_id,average_travelled_distance,average_time_spent_waiting
car_170193_3,0.702137071628645,3.9
car_363_0,0.07258148874240286,2.625
car_167000_0,0.5056571593183309,2.5
car_167887_2,0.22902641557484169,1.9166666666666667
car_170971_0,0.48113860683694193,2.4545454545454546
car_167257_0,0.10288755252433732,0.0
car_170544_1,0.3555933687239091,2.9285714285714284
car_163351_2,0.18861879681999558,1.0
car_166227_1,0.38625330656139706,8.333333333333334
car_169469_0,0.4870972876616027,5.416666666666667
car_165927_2,0.3314205023411274,2.3333333333333335
car_163674_0,0.3024784868696837,0.2222222222222222
car_169390_0,0.5824713358708247,2.5
car_170296_2,0.4817072323859277,4.4
car_166593_0,0.4809813403527154,0.0
car_164184_1,0.23552151828498752,3.0
car_164013_0,0.7008821664635873,2.7
car_167901_0,0.18899776543554436,0.0
car_164016_1,0.14123225990925195,0.0
car_170301_0,0.3880809690857439,5.285714285714286
car_171229_0,0.41052844900107893,6.666666666666667
car_169935_0,0.47638470656977805,4.4
car_166307_0,0.5479181823737411,2.5
car_163672_0,0.5037316998780224,4.125
car_166590_0,0.4454754424967449,6.583333333333333
car_163984_0,0.5209036237809147,12.214285714285714
car_170345_0,0.35769485613620305,0.0
car_168218_1,0.22667847660219645,0.6
car_170476_2,0.42999105897421347,5.5
car_202874_0,0.29603932684386175,2.6153846153846154
car_170343_0,0.24096405021800307,4.125
car_163617_0,0.280582872450485,2.0714285714285716
car_163695_0,0.45741395855676104,2.769230769230769
car_166281_0,0.16151061701263578,0.0
car_173208_0,0.28961616782792377,3.9
car_193890_0,0.1451573760091926,0.0
car_165066_1,0.3942934254495229,3.8181818181818183
car_167010_0,0.25707300457007776,0.9285714285714286
car_168192_0,0.1808305835509168,0.0
car_170699_0,0.1644600995730512,1.5555555555555556
car_169374_0,0.6628872575903683,3.7777777777777777
car_166525_0,0.26873815855238864,4.833333333333333
car_169846_2,0.5862753002754708,0.0
car_178585_0,0.34194410147029475,0.0
car_189733_0,0.22115054359891065,1.5
car_178334_0,0.5331382465086123,0.0
car_163645_0,0.6123779929989027,0.0
car_164446_1,0.5190317026644227,6.9
car_155120_0,0.4322242172050838,6.909090909090909
car_155360_0,0.41375435306371283,3.8181818181818183
car_168220_2,0.5663286018281992,6.0
car_170701_0,0.064468138312078,2.3
car_171000_0,0.21396643004428506,0.0
car_166933_3,0.5896955846201821,3.4
car_178004_0,0.2103871132972781,0.0
car_169380_0,0.6373825760975343,3.3
car_163655_0,0.5241012446129683,3.857142857142857
car_170653_0,0.9337306130477961,0.0
car_173199_0,0.3696904967197918,2.6363636363636362
car_169846_4,0.6090790112952543,1.3636363636363635
car_52_1,0.5080454010126891,7.363636363636363
car_163610_0,0.2798728254771636,0.0
car_170316_0,0.568437009027727,0.0
car_164003_0,0.9948830219192174,5.555555555555555
car_168244_0,0.5539560722554726,2.0
car_166977_2,0.4581523745965086,0.0
car_358_1,0.6290764214841088,3.642857142857143
car_181899_0,0.3179319047129454,4.538461538461538
car_165392_1,0.358519890659327,0.5
car_168191_0,0.9570769487553286,0.0
car_202610_0,0.1866175875458459,0.0
car_165924_0,0.4635938649213518,0.5
car_167318_0,0.4409100634688308,0.3076923076923077
car_170544_2,0.18341824159819084,0.0
car_166573_2,0.6342208758162403,7.416666666666667
car_169378_0,0.5534162970716926,2.3
car_165108_0,0.627627615107465,6.777777777777778
car_170693_0,0.38693491042613015,0.0
car_170348_0,0.49295995646118984,5.7272727272727275
car_181651_1,0.42731806287601554,1.8333333333333333
car_177778_0,0.4340633102238437,6.9
car_362_2,0.16734854979505798,0.8888888888888888
car_166231_0,0.23917281426263826,0.25
car_165394_1,0.3869920549813145,0.0
car_170297_2,0.21933423092124368,0.0
car_181922_0,0.6139390348641315,3.0
car_167279_0,0.45171905381107375,0.0
car_168220_0,0.4875189722679904,5.090909090909091
car_169383_0,0.7156090199159055,0.0
car_170895_1,0.33110435957727435,0.0
car_155117_0,0.35370438898042555,4.9
car_165920_1,0.468769820934071,1.125
car_166300_0,0.7069064797306465,0.0
car_171235_0,0.43931320058107903,2.3
car_170561_2,0.553689880741516,2.1538461538461537
car_167590_0,0.3675109975981524,8.3
car_166959_0,0.4513790406737153,1.5454545454545454
car_181919_0,0.776323193637814,0.2727272727272727
car_164461_2,0.34970401599949313,0.0
car_178050_1,0.667735913462956,2.4166666666666665
car_167886_0,0.7007068017040204,0.7272727272727273
car_166611_1,0.6040388760138679,3.4444444444444446
car_202893_2,0.45728002649917887,0.2857142857142857
car_166178_1,0.7003376175153917,4.6
car_167287_2,0.12696425453613402,0.0
car_170974_1,0.5054674088386668,4.222222222222222
car_169843_0,0.595648955117312,6.1
car_194909_2,0.3375907470787342,3.8
car_165400_0,0.5785576261722634,3.8
car_170545_0,0.21574854086250095,8.333333333333334
car_170353_0,0.29085736744278773,7.818181818181818
car_170887_0,0.5432109718651505,6.0
car_164032_2,0.28044390347014747,0.45454545454545453
car_164008_0,0.5181096144587324,2.5
car_163983_0,0.4841882576334884,3.0
car_167577_0,0.3448705052511931,1.1111111111111112
car_170886_0,0.5340560304096567,2.769230769230769
car_164034_0,0.3736532815937718,0.6666666666666666
car_166277_0,0.13152446689204317,3.2
car_164007_0,0.5540536149123589,0.0
car_170649_0,0.2900362687998681,1.4545454545454546
car_181925_0,0.37314732193025235,0.0
car_166566_2,0.35541557180662214,4.2
car_181897_0,0.2879921083136537,7.8
car_165430_1,0.5931669634750706,1.1
car_167017_2,0.3232984189653915,0.0
car_169469_1,0.1947919195516274,3.111111111111111
car_181654_1,0.5767394091093248,4.5
car_169845_1,0.697965499744758,3.8461538461538463
car_166256_0,0.5982034328451123,6.6923076923076925
car_163301_0,0.5129962724329785,0.0
car_164469_1,0.0772145275337752,8.615384615384615
car_166992_0,0.2822367200489845,5.6923076923076925
car_163998_0,0.34291628853065265,4.454545454545454
car_170895_0,0.48944312602427886,1.3333333333333333
car_155602_0,0.45544652910285005,3.875
car_170211_0,0.4744033092636349,0.2727272727272727
car_167309_0,0.3892295228161439,5.5
car_169400_0,0.3302167586086848,9.5
car_192167_0,0.2847550819104952,3.3333333333333335
car_166610_2,0.7932880267673398,0.875
car_167552_0,0.2857862643119965,3.6666666666666665
car_170683_1,0.29012684739920674,0.0
car_167594_0,0.3065615137380713,0.0
car_169931_0,0.3772831329607051,0.0
car_168214_0,0.2917148240142489,0.0
car_164025_0,0.20377012800529312,1.7272727272727273
car_163309_0,0.8820187115344235,0.0
car_155599_0,0.1953317249907893,3.1818181818181817
car_170658_0,0.30971797625120046,4.2727272727272725
car_163307_1,0.16230743150051588,3.1
car_169380_2,0.5553694207966279,7.166666666666667
car_202894_0,0.3945110810172662,0.0
car_178335_0,0.255675416235753,4.7272727272727275
car_167556_1,0.20912385906488687,0.0
car_164011_2,0.3366548278625179,5.642857142857143
car_167904_0,0.27413075225366657,5.0
car_170976_0,0.3285581563149053,12.555555555555555
car_169844_1,0.5085993469520143,0.6
car_170323_0,0.13324682952233527,3.0
car_168198_0,0.44621090389373136,4.125
car_170539_0,0.18373679475744545,0.0
car_168211_1,0.45320704726351413,6.5
car_166999_0,0.8694597267741367,4.2727272727272725
car_166993_0,0.6650950183867583,1.9230769230769231
car_166276_1,0.5290806942845019,2.6
car_195547_0,0.40988364334904215,5.666666666666667
car_170900_0,0.8177557473120185,15.5
car_165406_1,0.5716824682433028,4.416666666666667
car_164786_0,0.27628951634786536,0.0
car_164468_0,0.2721124274421751,3.4444444444444446
car_166619_0,0.775714780718366,8.181818181818182
car_155366_0,0.42754231608582827,0.0
car_170691_0,0.4237552220641696,6.0
car_170560_2,0.4574202202427667,2.533333333333333
car_164446_0,0.3712559706939518,5.7
car_167581_0,0.6054078474407902,4.666666666666667
car_180979_0,0.4656235930580988,1.0
car_168246_0,0.28160761036775656,3.8
car_170322_0,0.6661196414033846,5.363636363636363
car_166307_1,0.43742866665634156,2.090909090909091
car_237_0,1.1138709613898792,2.0
car_164477_0,0.4485507313486276,1.3571428571428572
car_166526_0,0.6088614278178229,9.25
car_167317_1,0.7033184542066525,3.3333333333333335
car_170655_1,0.5565486308514237,4.181818181818182
car_163695_4,0.3792766606711009,3.4615384615384617
car_170333_0,0.2753211287950015,1.8888888888888888
car_170363_0,0.7110251093942517,1.9333333333333333
car_170180_1,0.7310156714581163,2.357142857142857
car_170974_0,0.2473566871373447,0.0
car_163664_0,0.48201732419822624,0.0
car_165360_0,0.37184469919738167,0.0
car_202987_1,0.17984546636994023,0.07142857142857142
car_169940_0,0.534880183255989,0.7272727272727273
car_177783_1,0.2602350384857783,4.7272727272727275
car_189734_1,0.5200476924613556,0.18181818181818182
car_177788_4,0.5090170702648554,9.25
car_167313_2,0.7260462895540868,0.0
car_170560_1,0.40123539589077395,0.7777777777777778
car_163644_0,0.2806177508233447,3.6666666666666665
car_193878_0,0.1543590014109169,1.9230769230769231
car_169843_1,0.7474689787599105,3.1666666666666665
car_166926_0,1.3049810785923182,0.0
car_167894_0,0.5766272546563216,2.6923076923076925
car_166582_1,0.40872657833563875,2.2
car_163617_2,0.6265363332474544,0.9230769230769231
car_170993_0,0.25713743958110713,3.7
car_170987_1,0.5929534958052863,0.08333333333333333
car_167017_1,0.21944957755693262,2.25
car_180975_1,0.3431215950834676,0.0
car_166918_1,0.42361424255195784,2.4545454545454546
car_189733_2,0.2271648285587303,6.75
car_177766_0,0.19397405519719904,0.8181818181818182
car_169850_0,0.44002662413458105,0.0
car_166178_0,0.11218642498029502,2.5833333333333335
car_169837_0,0.38542668045971895,6.9
car_172939_0,0.4179774692696455,6.785714285714286
car_165927_0,0.48797885824220705,0.25
car_163343_1,0.3560882869870633,0.07692307692307693
car_166265_0,0.4553324767202384,3.7857142857142856
car_170184_0,0.3449120488188096,9.5
car_170975_1,0.6424659716857514,8.6
car_169819_2,0.646486166546136,0.75
car_163981_0,0.3265748288505403,1.5833333333333333
car_170561_0,0.48959416333406425,6.0
car_164450_0,0.4959823653086072,2.0
car_165361_1,0.6937209346571301,6.8
car_166918_5,0.2683573902779165,3.8
car_193624_1,0.24538882239322582,2.75
car_169811_1,0.29868819862141244,1.8571428571428572
car_165402_0,0.34219798277836033,4.875
car_171225_1,0.35960797757051666,2.642857142857143
car_163347_0,0.28382230334642655,0.6
car_165066_2,0.6709979182258593,2.0
car_166216_0,0.687905228788067,0.2222222222222222
car_167317_0,0.23737338692715368,5.5
car_163617_1,0.21764767975932062,4.333333333333333
car_167580_2,0.44417557439739286,3.5555555555555554
car_166926_1,0.5396759614815436,2.111111111111111
car_167329_0,0.47535885963068447,0.0
car_163672_1,0.46519862480091184,0.07692307692307693
car_165104_0,0.6761986679139314,11.25
car_166596_0,0.39094771793459104,0.0
car_163666_1,0.600732081416864,3.272727272727273
car_167315_2,0.34982542927511356,0.0
car_170970_3,0.2834192168625935,0.7
car_162623_0,0.4107110679112856,3.7142857142857144
car_166918_2,0.4733174043590893,0.0
car_166918_4,0.3428666839447119,1.625
car_164451_1,0.40217658620657837,6.6
car_181645_0,1.0097650749131182,0.0
car_166182_0,0.8085744871075429,4.666666666666667
car_167287_0,0.10608026033421578,5.363636363636363
car_164460_0,0.30517658438495016,3.111111111111111
car_170561_1,0.5362886921695421,4.285714285714286
car_171231_0,0.40586948224495223,5.181818181818182
car_169382_0,0.3852320643541117,0.0
car_155106_0,0.36062131606699843,1.4615384615384615
car_167895_1,0.3940611287666613,2.4166666666666665
car_170675_0,0.22163741588241734,1.7333333333333334
car_155110_0,0.44335825004559054,2.8181818181818183
car_169393_0,0.13708691013157895,2.375
car_200987_1,0.3514226623359007,8.125
car_164033_0,0.27077150708973186,5.4
car_169852_2,0.3691584793132285,1.6923076923076923
car_165060_0,0.6546788587436733,13.5
car_165409_0,0.18019030248089743,6.363636363636363
car_166219_1,0.2863912768678653,5.444444444444445
car_164002_1,0.3514958127432533,2.6
car_177788_2,0.4337727556857132,9.857142857142858
car_162622_1,0.5117401939187314,7.888888888888889
car_169961_1,0.9251315169145526,8.0
car_166588_1,0.3721557125324097,3.5
car_164772_0,0.24556281977513028,3.4
car_169809_0,0.404757802437029,0.6
car_166589_0,0.4416001191651508,7.7272727272727275
car_164033_1,0.23632012405949934,6.416666666666667
car_169806_1,0.45884779302007,3.0
car_167607_0,0.5655408771605218,0.0
car_170704_0,0.3372648454390818,4.2
car_165394_2,0.4254374043163309,8.461538461538462
car_167591_0,0.4967703238791802,0.0
car_164461_3,0.3056211488150657,0.6428571428571429
car_166256_2,0.7263172004265465,7.615384615384615
car_358_0,0.5635820186127509,11.9
car_163351_0,0.36595490986281504,2.125
car_167328_0,0.7094292196476295,0.7777777777777778
car_170563_1,0.3836704092808274,0.0
car_166230_2,0.190375700072766,1.8888888888888888
car_166648_1,0.08035476248158333,0.0
car_155096_0,0.42783749251008246,5.25
car_163310_0,0.34532975172185904,3.7142857142857144
car_170540_0,0.2811637217773584,0.9230769230769231
car_166247_0,0.6005992036110913,0.5384615384615384
car_167572_0,0.3659676527209899,12.75
car_166171_0,0.3363088682592635,3.230769230769231
car_166247_1,0.41133575962484414,0.0
car_169929_0,0.6376545018243848,3.0
car_166995_3,0.3356914895669421,5.555555555555555
car_167303_1,0.3939146101425155,0.0
car_166640_0,0.30634270654878876,2.25
car_166567_0,0.27202459021319025,4.125
car_163695_6,0.4747914372506434,2.4545454545454546
car_165353_0,0.2735171839270319,4.909090909090909
car_178302_1,0.20064670294453138,4.375
car_181643_2,0.6504926993648303,3.272727272727273
car_166215_0,0.6503587909240013,4.5
car_170967_0,0.5045847545238906,1.4545454545454546
car_189736_3,0.3547548364582027,2.3846153846153846
car_163700_0,0.4182713616346454,0.0
car_61_1,0.5052411076797714,0.5333333333333333
car_170536_0,0.8164093497920174,7.142857142857143
car_63_0,0.32324933445806125,4.4
car_164192_1,0.5500069779220169,0.0
car_163619_0,0.9968467741437388,2.6
car_163561_3,0.5080057673213938,4.111111111111111
car_166651_1,0.44662337345041336,4.333333333333333
car_166982_0,0.6060890438903104,6.8
car_178005_0,0.13909516410584125,3.0
car_170297_0,0.3073213741017973,0.0
car_170206_0,0.4732733817938746,0.375
car_168247_0,0.20097922528876327,6.25
car_165923_0,0.5141070852568118,2.3636363636363638
car_170197_1,0.30264532921983156,9.846153846153847
car_169384_0,0.5640544092880518,3.0833333333333335
car_166302_2,0.5160633111256315,1.5454545454545454
car_169811_2,0.20444284190724843,0.0
car_164755_0,0.30749231770310176,2.0
car_168213_0,0.5519328855341212,4.111111111111111
car_166525_2,0.48551586910673744,2.4285714285714284
car_170188_0,0.33544183956123996,2.9166666666666665
car_167559_0,0.24255502148715832,3.5454545454545454
car_169852_0,0.5396300084980887,1.0
car_171016_0,0.829261125037957,3.5555555555555554
car_191935_0,0.23456009641607542,1.2666666666666666
car_170307_0,0.34963341119783053,3.25
car_170311_0,0.7178235070902413,6.0
car_166265_1,0.46611409420834427,5.888888888888889
car_202987_0,0.33718259627547015,9.25
car_166219_2,0.33448923946611553,5.636363636363637
car_169142_0,0.74948223331544,7.583333333333333
car_165406_0,0.5506209059689506,2.0
car_166269_1,0.2456566376596485,12.2
car_173200_0,0.6575406737135797,0.4166666666666667
car_192173_0,0.4580317018198539,2.1818181818181817
car_191928_0,0.4460772787078562,11.875
car_169467_0,0.45414028003868917,0.125
car_170963_0,0.2975934231911799,3.75
car_362_0,0.6210438745019125,12.0
car_164192_0,0.350209019848353,4.222222222222222
car_165928_2,0.26124104663717906,8.4
car_164000_1,0.5507853004682689,9.666666666666666
car_164186_0,0.2225163620721466,0.0
car_166585_0,0.4389695313806509,0.0
car_177788_0,0.3809704843453098,2.1538461538461537
car_170975_0,0.6012481595430349,2.272727272727273
car_163318_1,0.3494948313539317,2.090909090909091
car_170698_0,0.26859917218896273,3.5833333333333335
car_165930_0,0.41166582827754655,0.0
car_181649_2,0.4718062927025981,4.1
car_170200_0,0.29430269097926837,0.0
car_166970_2,0.5599077745943141,2.6
car_170296_1,0.1305432402655209,1.6
car_163672_2,0.4964528802005097,4.777777777777778
car_167570_0,0.26606489312372744,5.615384615384615
car_181916_1,0.36105794869204905,5.444444444444445
car_164471_1,0.5770890051391154,3.888888888888889
car_170366_0,0.19242452442876967,9.0
car_165349_2,0.33395168362560007,0.0
car_163352_1,0.3632811113310342,1.5
car_167884_0,0.3442811332775081,6.090909090909091
car_169141_1,0.19454250841878828,0.0
car_169135_0,0.2756239761129052,3.4166666666666665
car_169391_0,0.20085222756312257,0.3333333333333333
car_169819_1,0.49212937440062654,4.625
car_170205_0,0.15522170543721583,0.0
car_167564_3,0.5262894230715174,4.769230769230769
car_166311_0,0.36715080887805635,4.2
car_169837_3,0.41089305718505004,12.428571428571429
car_170965_1,0.6416840711635143,3.125
car_169809_1,0.3253080223658663,6.333333333333333
car_60_1,0.39556626319987087,2.0
car_202610_2,0.4906910683174334,5.0
car_181649_1,0.29647879691141965,0.0
car_163653_0,0.42162641910166415,2.5833333333333335
car_166211_2,0.37934772990986537,4.4
car_165436_0,0.34197498421207523,1.5714285714285714
car_164012_0,0.22628756408739617,7.357142857142857
car_162624_1,0.23505187270309158,0.0
car_361_0,0.5264568392471157,7.285714285714286
car_164472_0,0.4946169128077479,10.6
car_165927_3,0.318030753297385,5.555555555555555
car_165057_0,0.5763850313803895,3.3333333333333335
car_170544_3,0.45878308485480984,3.3636363636363638
car_166223_0,0.08038878972300446,9.083333333333334
car_166312_0,0.35637555293154943,8.5
car_166615_0,0.25932421996227256,8.785714285714286
car_167297_1,0.3705279207020138,4.285714285714286
car_166924_0,0.6063450662000022,10.3
car_177771_0,0.62768721274997,1.4
car_165392_2,0.5293177188337855,10.416666666666666
car_165945_1,0.6215730247672467,7.444444444444445
car_165945_0,0.49435845512204873,2.25
car_167306_0,0.45947706649050135,5.7
car_193797_1,0.7225583900729329,0.0
car_169385_0,0.45462268454803373,2.4545454545454546
car_170180_2,0.502021854042675,3.0
car_163349_0,0.3847562859603433,6.5
car_181927_0,0.6252486654946263,0.0
car_170692_1,0.29894884953095646,3.75
car_165944_0,0.3348544366057637,2.2222222222222223
car_167293_0,0.5588136935329371,0.0
car_198342_0,0.8792230861863399,3.2222222222222223
car_170979_1,0.22945114465716637,6.555555555555555
car_166963_0,0.5111359821297968,3.4444444444444446
car_185396_0,0.3354714370231566,2.6666666666666665
car_165362_0,0.562761752629674,3.875
car_169367_1,0.3260032082503903,1.3846153846153846
car_167308_0,0.192996003339064,3.75
car_165389_3,0.7044351419301488,5.818181818181818
car_164004_0,0.46603416847503143,4.769230769230769
car_168195_2,0.1225487631252773,5.0
car_167295_0,0.2050064401556214,1.5
car_170179_0,0.6989284270857788,11.272727272727273
car_166932_0,0.28831162930574494,0.14285714285714285
car_169841_2,0.63201899566328,9.666666666666666
car_166188_0,0.2941621592068519,3.1
car_202249_0,0.4535615860552305,5.833333333333333
car_167321_2,0.5710208491516213,10.181818181818182
car_163655_1,0.6416161519206224,3.75
car_167310_0,0.29263869554956246,4.615384615384615
car_170345_1,0.5345008841121953,10.666666666666666
car_177780_0,0.6929864046904008,1.625
car_164015_0,0.41772970442787083,0.0
car_173209_0,0.7455912637740337,9.090909090909092
car_181898_0,0.8849389968780051,0.0
car_164466_0,0.5288021846100116,1.7857142857142858
car_166224_1,0.6739654163695106,0.15384615384615385
car_163613_1,0.7360599743040994,11.153846153846153
car_164026_0,0.3826031496864322,4.888888888888889
car_167315_1,0.8745606267999602,10.3
car_166918_3,0.619023319843225,3.272727272727273
car_169375_0,0.36667554431671234,0.0
car_170540_1,0.3322974361035099,0.0
car_166582_0,0.15664410158371328,0.6
car_181926_0,0.5174345310148817,5.923076923076923
car_163318_0,0.6510625124264632,5.222222222222222
car_167595_0,0.336563180113508,0.3076923076923077
car_164005_0,0.8401006743695283,5.888888888888889
car_181909_1,0.44440515714369644,1.3333333333333333
car_164458_0,0.26757973461739404,4.2727272727272725
car_169388_0,1.007074565519477,3.0
car_170193_2,0.4440575386366022,6.0
car_170682_2,0.494630144792768,2.7777777777777777
car_180975_2,0.7465561505795861,8.428571428571429
car_169934_3,0.2526235960376926,0.0
car_169381_0,0.2931049955071002,3.3
car_170182_1,0.6814238216453605,3.4
car_170548_0,0.6325989735468144,0.5
car_163320_0,0.5082634385293685,2.5
car_166985_0,0.28736715876434793,1.3571428571428572
car_166183_0,0.6283936816806482,1.0
car_169495_1,0.32706813530085993,4.636363636363637
car_170682_1,0.4303316352532912,1.7
car_358_2,0.349169534731472,1.5833333333333333
car_170322_1,0.502809334926991,4.285714285714286
car_170200_1,0.22273273946823233,7.571428571428571
car_170885_3,0.5620694297711687,2.4166666666666665
car_166932_1,0.502374569140312,9.071428571428571
car_165918_0,0.39833946391391684,0.0
car_169934_1,0.27614045174278984,0.0
car_178033_0,0.2855182563458901,3.8
