timestamp,usage
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.009433962264150943
20,0.009433962264150943
21,0.009433962264150943
22,0.009433962264150943
23,0.022012578616352203
24,0.022012578616352203
25,0.022012578616352203
26,0.022012578616352203
27,0.04088050314465409
28,0.06603773584905659
29,0.07861635220125784
30,0.09905660377358491
31,0.10849056603773587
32,0.13050314465408808
33,0.13050314465408808
34,0.16430817610062895
35,0.17059748427672955
36,0.18946540880503143
37,0.255503144654088
38,0.26965408805031443
39,0.2665094339622641
40,0.3073899371069182
41,0.31682389937106914
42,0.33411949685534587
43,0.33883647798742134
44,0.37657232704402516
45,0.42531446540880496
46,0.42531446540880496
47,0.45047169811320764
48,0.444182389937107
49,0.4614779874213837
50,0.5007861635220126
51,0.4929245283018867
52,0.5023584905660377
53,0.5338050314465409
54,0.5196540880503144
55,0.5353773584905661
56,0.5683962264150944
57,0.574685534591195
58,0.5668238993710693
59,0.5621069182389937
60,0.5809748427672956
61,0.5613207547169812
62,0.5738993710691824
63,0.5707547169811321
64,0.589622641509434
65,0.5880503144654088
66,0.5911949685534592
67,0.5974842767295598
68,0.5911949685534592
69,0.5982704402515724
70,0.6037735849056604
71,0.6116352201257861
72,0.6344339622641508
73,0.6202830188679244
74,0.6124213836477986
75,0.6077044025157232
76,0.6061320754716981
77,0.6297169811320753
78,0.6218553459119496
79,0.5966981132075471
80,0.6014150943396226
81,0.606132075471698
82,0.5966981132075472
83,0.5888364779874214
84,0.5856918238993711
85,0.5794025157232706
86,0.5888364779874216
87,0.5809748427672957
88,0.57311320754717
89,0.574685534591195
90,0.565251572327044
91,0.5526729559748428
92,0.5369496855345912
93,0.5227987421383647
94,0.5275157232704403
95,0.5180817610062893
96,0.5086477987421384
97,0.5196540880503145
98,0.5133647798742139
99,0.5007861635220127
100,0.46855345911949703
101,0.45440251572327056
102,0.4512578616352202
103,0.45911949685534603
104,0.44968553459119504
105,0.4339622641509434
106,0.43081761006289304
107,0.4339622641509434
108,0.4213836477987421
109,0.419811320754717
110,0.39937106918238985
111,0.39150943396226406
112,0.3883647798742138
113,0.36320754716981124
114,0.3600628930817609
115,0.36163522012578614
116,0.36635220125786166
117,0.3537735849056603
118,0.34433962264150936
119,0.32861635220125784
120,0.31839622641509435
121,0.30581761006289315
122,0.3105345911949686
123,0.30424528301886794
124,0.30110062893081757
125,0.2932389937106918
126,0.2602201257861635
127,0.25864779874213834
128,0.2633647798742138
129,0.23977987421383645
130,0.2562893081761006
131,0.26415094339622636
132,0.24213836477987416
133,0.23899371069182385
134,0.23270440251572322
135,0.22484276729559743
136,0.22798742138364778
137,0.22484276729559743
138,0.22012578616352196
139,0.23427672955974838
140,0.22012578616352196
141,0.22012578616352196
142,0.21698113207547168
143,0.19811320754716977
144,0.1871069182389937
145,0.16981132075471694
146,0.17924528301886788
147,0.17767295597484273
148,0.16352201257861632
149,0.16352201257861632
150,0.15880503144654087
151,0.14937106918238993
152,0.1540880503144654
153,0.15880503144654087
154,0.15880503144654087
155,0.15880503144654087
156,0.1540880503144654
157,0.14465408805031446
158,0.1430817610062893
159,0.15251572327044022
160,0.139937106918239
161,0.13522012578616352
162,0.13522012578616352
163,0.14150943396226418
164,0.14937106918238996
165,0.14937106918238996
166,0.14937106918238996
167,0.1540880503144654
168,0.13050314465408808
169,0.12106918238993711
170,0.1289308176100629
171,0.12421383647798744
172,0.13050314465408808
173,0.13050314465408808
174,0.13050314465408808
175,0.10849056603773587
176,0.10849056603773587
177,0.10534591194968554
178,0.10534591194968554
179,0.10534591194968554
180,0.11477987421383651
181,0.11477987421383651
182,0.10534591194968554
183,0.11163522012578618
184,0.10849056603773587
185,0.10849056603773587
186,0.1037735849056604
187,0.10062893081761007
188,0.09276729559748428
189,0.10220125786163524
190,0.0927672955974843
191,0.08962264150943398
192,0.07861635220125787
193,0.08333333333333336
194,0.08333333333333336
195,0.08333333333333336
196,0.06918238993710692
197,0.06918238993710692
198,0.0770440251572327
199,0.0770440251572327
200,0.0770440251572327
201,0.06761006289308176
202,0.0770440251572327
203,0.0770440251572327
204,0.07389937106918239
205,0.08176100628930819
206,0.09591194968553463
207,0.1006289308176101
208,0.1006289308176101
209,0.1006289308176101
210,0.11006289308176104
211,0.11006289308176104
212,0.11006289308176104
213,0.1006289308176101
214,0.09591194968553463
215,0.10220125786163524
216,0.09905660377358493
217,0.0927672955974843
218,0.08333333333333334
219,0.08805031446540881
220,0.07861635220125784
221,0.07861635220125784
222,0.07861635220125784
223,0.07547169811320754
224,0.07547169811320754
225,0.07547169811320754
226,0.06603773584905659
227,0.06289308176100628
228,0.06289308176100628
229,0.06289308176100628
230,0.06289308176100628
231,0.06761006289308175
total,0.25144355888093683
